marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment,cleaned_review_body
US,176410,R3PT39SRAELR22,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,This kindle has pretty poor battery life and lags,"This kindle has pretty poor battery life and lags, it frequently just closes an app an goes to the home screen. I'm thinking of returning it.",2015-08-04,0,kindl pretti poor batteri life lag frequent close app goe home screen im think return
US,16265723,R2KNZ8YUW3L4GO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Met all my expectations.,Love all graphics.  Too many commercial pop_ups.,2015-08-04,1,love graphic mani commerci popup
US,21545617,R1VCFBPW1ESIF0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Awesome product!!,2015-08-04,1,awesom product
US,2174020,RZHDPB8B8L1DQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,This could possibly be one of my absolute favorite items that I own,This could possibly be one of my absolute favorite items that I own! I love it! I use it for practically everything. My kids love it. A hreat product.,2015-08-03,1,could possibl one absolut favorit item love use practic everyth kid love hreat product
US,22576241,R2C6EQ1QY029GX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Four Stars,"Nice speakers and easy to use. Seems to be very durable, but not a lot of memory",2015-08-03,1,nice speaker easi use seem durabl lot memori
US,47460774,R2T460XHZQJYB1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,So far so good. Pretty happy with my purchase.,2015-08-03,1,far good pretti happi purchas
US,3205994,RV9W080TPIIEU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,I really like this tablet,"I really like this tablet. But it doesn't allow some game downloads which is really inconvienant. No google, no gmail. Not exactly what I wanted but it does get the job done.",2015-08-03,1,realli like tablet doesnt allow game download realli inconvien googl gmail exactli want get job done
US,11271274,RNMYDNHXDUN46,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Fire HD 7,"First of all, I wouldn't consider myself an Apple fan boy, but these do not come close to the iPad. Now I have to keep in mind that they are a third of the price... They work pretty well for my kids (I bought one for each of them this last Christmas) but the storage on them is way too small and I constantly have to clear them off. Not super intuitive to use and modify the settings on either. I probably would have returned them if they were for me but since my young kids enjoy them I kept them.",2015-08-03,0,first wouldnt consid appl fan boy come close ipad keep mind third price work pretti well kid bought one last christma storag way small constantli clear super intuit use modifi set either probabl would return sinc young kid enjoy kept
US,14698947,R38CN24H22MGHX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Can't put it down, bought it for a long flight.",2015-08-03,1,cant put bought long flight
US,3289665,R3VRE8KJOXI9GQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,3,3,N,Y,I like it for the most part,I like it for the most part.  But the biggest disappointment was when I tried to download one movie and it didn't have enough room.  I have an 8G and out of the box I had less than 3G to do anything with.,2015-08-03,1,like part biggest disappoint tri download one movi didnt enough room g box le g anyth
US,14780327,R1G4UI8FK2KSX3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Display was a joke.,Felt cheap. Very cheaply done lighting. Returned.,2015-08-03,0,felt cheap cheapli done light return
US,990122,R337LNSOR3K5CU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,People should think twice before buying this product.,"This device was a major let down. I would not recommend it to anyone.  The screen freezes frequently, the internet constantly crashes to the point where it's useless to even try using the internet. The battery doesn't hold a charge for nearly as long as the product description says. The only thing that hasn't caused problems was reading a book.. but if that's all it's good for it would be better to buy a kindle or simple e-reader that's less expensive and functions properly. Do not waste your money on this.   In addition, all the tips about restarting it, and other troubleshooting, help for maybe five mins and it's back to not working again. A device is pointless if you have to try and fix it every five mins.",2015-08-03,0,devic major let would recommend anyon screen freez frequent internet constantli crash point useless even tri use internet batteri doesnt hold charg nearli long product descript say thing hasnt caus problem read book that good would better buy kindl simpl eread that le expens function properli wast money addit tip restart troubleshoot help mayb five min back work devic pointless tri fix everi five min
US,41883152,R20DPR8VS3UF57,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,Highly disappointed.,"We bought one for our 9 yr old daughter tonight.  What they don't tell you is that the lock screen is all adds and you have to pay to have them removed.  Some of these adds are not exactly child friendly, for example an for a game which my husband calls &#34;Game of Boobs&#34; because of the gratuitous boob shot of the animated character.  Never mind the credit card adds.  That right there makes me want to return it and look for a different tablet.  No where on the box does it tell you that you'll be forced to look at adds unless you pay to have them removed.<br />I can't tell you how well it works since we haven't and probably won't be getting to that point.  I get that companies like to make money, but when I buy a product, you've made your money.  I don't deserve to have adds shoved down my throat, and especially down the throat of my kid.",2015-08-02,0,bought one yr old daughter tonight dont tell lock screen add pay remov add exactli child friendli exampl game husband call game boob gratuit boob shot anim charact never mind credit card add right make want return look differ tablet box tell youll forc look add unless pay removedbr cant tell well work sinc havent probabl wont get point get compani like make money buy product youv made money dont deserv add shove throat especi throat kid
US,50340167,R15S8ET3VC48L8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Download and watch movies offline,"I already had an ipad and didn't think I needed another tablet, but -- at least as of mid-2015 -- if you want to download movies for viewing offline, one of these (plus a membership in Amazon Prime) seems to be the only way to go. I'm impressed with the quality for such a great (promotional) price. The advertisements truly are non-intrusive, so all but the most ad-averse probably don't need to spring for the extra money to get rid of them. I'm not giving it five stars due to two drawbacks that really irk me -- the first is the limited number of downloadable options on Amazon Prime. The second drawback is that this can't be connected to a TV, at least not without WiFi (and the specific reason I bought this was for watching videos in a remote location where I don't have a WiFi connection -- in locations where I do have WiFi, there are already other entertainment options). So, it's a good option for one person to watch a video, but not so great for two or more people.",2015-08-02,1,alreadi ipad didnt think need anoth tablet least mid want download movi view offlin one plu membership amazon prime seem way go im impress qualiti great promot price advertis truli nonintrus adavers probabl dont need spring extra money get rid im give five star due two drawback realli irk first limit number download option amazon prime second drawback cant connect tv least without wifi specif reason bought watch video remot locat dont wifi connect locat wifi alreadi entertain option good option one person watch video great two peopl
US,12183611,R13B0IEZKINO0W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,"Save your money, but the iPad","Well, we haven't had it a year yet, only about 9-10 months and it won't turn on anymore. It will turn on to the lock screen and turn off over and over again. It's un-usable at this point. We have three kindles, two of three are doing the same thing, This kindle and our 7&#34; HDX. When it was working it was decent for a kid, however, only had room for just a handful of apps. The Kindle that does work (mine the larger HDX) is slow and lags a bit, which was a problem with all three Kindles. I think next time we will save the money and get the Galaxy tablet or even better the iPad which is what my wife has (well worth the money by the way). Honestly the only thing we liked about this Kindle was the free play and being able to control what the kids did on the tablet, which is why it gets two stars.",2015-08-02,0,well havent year yet month wont turn anymor turn lock screen turn unus point three kindl two three thing kindl hdx work decent kid howev room hand app kindl work mine larger hdx slow lag bit problem three kindl think next time save money get galaxi tablet even better ipad wife well worth money way honestli thing like kindl free play abl control kid tablet get two star
US,2130959,R3JHNLIJ5EJINX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Awesome,2015-08-02,1,awesom
US,53038365,RJA0LRTIN3UOG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Excellent device and for a bargain basement price,Excellent device and for a bargain basement price. I love the free Amazon prime movies and shows. Forget iTunes movies! Way too expansive.,2015-08-02,1,excel devic bargain basement price love free amazon prime movi show forget itun movi way expans
US,43572660,R1ZCDT6Z7TKDJC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,It's awesome,"It's an awesome tablet, very fun and cool plus it is so easy to use.",2015-08-02,1,awesom tablet fun cool plu easi use
US,9181622,R3JHPPJ7XLXS6M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,We'll see...,Still getting it set up,2015-08-02,1,still get set
US,684703,R4ZE7NVHNUYT8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Awesome price, Awesome product!!",2015-08-02,1,awesom price awesom product
US,41618424,RQYGC7DAJFPM3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,very pleased with it and will be even more pleased once ...,very pleased with it and  will be even more pleased once I figure out how to get books to read on it.,2015-08-02,1,plea even plea figur get book read
US,19207319,R3188ERDMNAV0O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,lot of fun,2015-08-02,1,lot fun
US,5242949,R3SIMZQMX43P62,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,My new BFF!,2015-08-02,1,new bff
US,5685358,RKWHJ1ROLD91Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,A simple review.,"The Fire HD 7 8gb is not the best tablet, and it is not the worst. 3 out of 5",2015-08-02,0,fire hd gb best tablet worst
US,47914200,RYZTGHH5NFU2L,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Like the sound button but it's hard for me to turn off and on.,2015-08-02,1,like sound button hard turn
US,10224315,R37B04PLSIFA2R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very good,2015-08-02,1,good
US,26982563,R1506DRH671RL5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,"Its a great tablet, but its just really annoying that you ...","Its a great tablet, but its just really annoying that you can't install regular google play apps. You can use 1 Market but this gives issues on some apps. It crashes from time to time, not sure if due to 1 Market installed applications (like Chrome, because, seriously, Silk its a horrible thing).<br />The screen its amazing, and the sound rocks too. It's lame to not allow everybody to use Android as any other tablet, honestly.<br />Also, if you intend to use this tablet on countries outside USA, probably doesn't worth the money.",2015-08-02,0,great tablet realli annoy cant instal regular googl play app use market give issu app crash time time sure due market instal applic like chrome serious silk horribl thingbr screen amaz sound rock lame allow everybodi use android tablet honestlybr also intend use tablet countri outsid usa probabl doesnt worth money
US,3193585,RIH0W1RI5X88X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent device; lots of neat features besides just for reading. Very pleased with the product.,2015-08-02,1,excel devic lot neat featur besid read plea product
US,42687191,R1K9HEGAT7TG3O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it! Still trying to figure out everything but I had a kindle before and I love them,2015-08-02,1,love still tri figur everyth kindl love
US,21731296,R1O897BN698U4B,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,I love my Kindle fire HD!!!! :),"My boyfriend surprised me with a Kindle fire, I was so excited. I loved everything about it!!!! Than after awhile the battery stopped holding a charge, so I called Amazon and talked to a very nice representative, she sent me a new one and I sent the broken one back!! I was 37 at this time and I cried like a baby. Than I broke that one in the car when it was between the seats, kids lifted chair up and down, forgot it was there.....Oooops!!! Than I bought a refurbished one on E-Bay and the battery went after two months!!!! Than July 22nd of this year my wonderful Mother and awesome younger Sister bought me the Kindle fire HD 7&#34; for my Birthday.....once again, turning 39....I cried!!! I love this product and would most definitely recommend it to anyone who wants a great tablet!!! Thank You Amazon, Rebecca",2015-08-02,1,boyfriend surpris kindl fire excit love everyth awhil batteri stop hold charg call amazon talk nice repres sent new one sent broken one back time cri like babi broke one car seat kid lift chair forgot thereoooop bought refurbish one ebay batteri went two month juli nd year wonder mother awesom younger sister bought kindl fire hd birthdayonc turn cri love product would definit recommend anyon want great tablet thank amazon rebecca
US,1765824,RBKN1WHOQ9R3Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,2,2,N,Y,Needs detailed instruction on how to use. After paying ...,Needs detailed instruction on how to use. After paying over $100.00 for an item and then you must purchase detailed instruction is a big turn off. I can get detailed instruction for a $10 item but not for this. A bit insane!,2015-08-02,1,need detail instruct use pay item must purchas detail instruct big turn get detail instruct item bit insan
US,28076779,R2ZX78RSEYJLFT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I bought 3 for my gradkids for Christmas and still ...,I bought 3 for my gradkids for Christmas and still going strong. I just bought 1 more for my husband. He love's it.,2015-08-02,1,bought gradkid christma still go strong bought husband love
US,6213416,R1S6DR7ATBTRET,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,It is pretty good for what I need it to do,"It is pretty good for what I need it to do, however it is hanging up on some things and I have to power it off and turn it back on to get it to move.<br />Very frustrating since I bought it to use for my work.  My 1st fire would die after the battery was down to 60% and Amazon could not fix it.<br />Sorry guy's but it does have some very good features.",2015-08-02,0,pretti good need howev hang thing power turn back get movebr frustrat sinc bought use work st fire would die batteri amazon could fix itbr sorri guy good featur
US,18555036,R2BKJOF8C1JYT0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great product,2015-08-01,1,great product
US,33016946,R19N9XZ8QESXML,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Just OK_,"Resolution is very good.  Speed and WiFi reception is good while close to source but not very good at distances where my old laptop is very a good.<br />Biggest disappointment is battery life.  My iPad last many days while idle , this drains at a much higher rate.<br />For the price I paid (discounted in July) its ok, but I would be disappointed if I paid full price.",2015-08-01,0,resolut good speed wifi recept good close sourc good distanc old laptop goodbr biggest disappoint batteri life ipad last mani day idl drain much higher ratebr price paid discount juli ok would disappoint paid full price
US,28438825,R1LHAZ0EZN4L56,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Will it hold up? That's my question.,2015-08-01,1,hold that question
US,18105862,R2R7XRS3NM6A6X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Son loves it!,"So far, so good! Got this as a Bday gift for my 7 year old son to play games on and he loves it so far. Now, to find some educational games....",2015-08-01,1,far good got bday gift year old son play game love far find educ game
US,25577255,R2JIC1IE1C9DCI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Good tablet, great price.",2015-08-01,1,good tablet great price
US,14185746,R2AXHLUCQIBNYT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"I bought it for my mother, 74 year young ...","I bought it for my mother, 74 year young she is, and she loves it! My only regret is hers is newer than mine...I should have purchased two!",2015-08-01,1,bought mother year young love regret newer minei purchas two
US,37252731,R37IPNT6HI4KJ2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,Not a Kindle,"The Fire HD is a fine little tablet but please do your research, as I wish I had. I was replacing a second generation Kindle to take to Europe. I assumed that the Fire had all the same qualities as the Kindle, with some added enhancements. Not so. The screen does not allow reading in the sun, as does a Kindle, and the device does not download books using Whispernet, as does a Kindle, which was a distinct advantage in rural France where internet is spotty.  Since I already carry an iPad when I travel, the Fire is more of a redundancy than enhancement. I hope my lack of due diligence informs others.",2015-08-01,0,fire hd fine littl tablet plea research wish replac second gener kindl take europ assum fire qualiti kindl ad enhanc screen allow read sun kindl devic download book use whispernet kindl distinct advantag rural franc internet spotti sinc alreadi carri ipad travel fire redund enhanc hope lack due dilig inform other
US,27546362,R2EZH3YZ0ZBAYR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Good but not great.,"Overall this is a good general purpose tablet.  As a purchase for my teenage daughter, however, I would have hoped for more options with respect to parental controls.  The limitations to have personalized wallpaper and the constant ads are also a reason why I would not rate this any higher.",2015-08-01,0,overal good gener purpos tablet purchas teenag daughter howev would hope option respect parent control limit person wallpap constant ad also reason would rate higher
US,33874223,R2V0OHB0GBCCG1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,N,One Star,Not too intuitive,2015-08-01,0,intuit
US,11571880,R10S3HLWOWF8HO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Pleased with Kindle,I have had my Kindle about 1 month now and have been extremely pleased with it. I am an avid reader and this has made acces to books ery convenient. I joined Kindle unlimited.,2015-08-01,1,kindl month extrem plea avid reader made acc book eri conveni join kindl unlimit
US,22988665,R217QV6PSP1X8R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"I LOVE this thing!!!!!!! Highly recommend... I am not &#34;tech savvy, and I can do this. Absolutely wonderful.",2015-08-01,1,love thing highli recommend tech savvi absolut wonder
US,41669112,R11N14FY5ZE1G3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,3,N,Y,Three Stars,"it works well, but did not come with the black case.",2015-08-01,0,work well come black case
US,44173712,RFJZ0YB3CO3B4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-08-01,1,love
US,49191449,R2JNMT90ORUOHP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,N,One Star,On my 3rd replacement device.  They keep sending me refurbed ones.  They don't last.,2015-08-01,0,rd replac devic keep send refurb one dont last
US,32339597,R21YMZJ8FZSSWI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it. The new format is much more like a computer tablet than my first generation Fire.,2015-08-01,1,love new format much like comput tablet first gener fire
US,15845891,R3PFA7L11JP9DM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It's a great device.,2015-08-01,1,great devic
US,45621090,R1Z49P6J12HWB4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I have the original kindle and this one is amazing love all the new updates!!!,2015-08-01,1,origin kindl one amaz love new updat
US,46605294,R3HD4MURQAQR5Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very good,2015-08-01,1,good
US,143630,R3R5L6JABRJ777,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,With a product that is on its 7th series and ...,"With a product that is on its 7th series and is the mainstay for its group, one would expect a more solid construction. That's not to say this thing is lightweight. It's anything but that. However the rear panel feels as though it is about to fall off.<br /><br />And, is it possible to lighten up on the Amazon tie ins? I get it. Amazon Kindle. But, do I really need to do EVERYTHING through Amazon?",2015-07-31,0,product th seri mainstay group one would expect solid construct that say thing lightweight anyth howev rear panel feel though fall offbr br possibl lighten amazon tie in get amazon kindl realli need everyth amazon
US,52124077,R2CYI7PHP7UZHI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it one of the best.,2015-07-31,1,love one best
US,17164010,R4AIT5LV605Y4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,I enjoy my Fire HD 7 a lot,"I enjoy my Fire HD 7 a lot, it is more sensitive to touch than my previous Fire and has cameras. The only thing that has been frustrating with it is that if freezes/cashes on me at least once a day requiring me to do a hard reset. Other than that, it is a great device.",2015-07-31,1,enjoy fire hd lot sensit touch previou fire camera thing frustrat freezescash least day requir hard reset great devic
US,6331293,R1F0SE8IX23W9J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great,2015-07-31,1,great
US,41720184,RCEMAKOXCP2C8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Two Stars,need adobe flash player,2015-07-31,0,need adob flash player
US,459012,R1AW09VRA8AHXC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,my kindle that shows up works great though.,"won't show up in my devices, husband lost everything & can't do anything except surf web & facebook. did factory reset, live chat with customer service, & reregister - nothing still screwed up. my kindle that shows up works great though.",2015-07-31,0,wont show devic husband lost everyth cant anyth except surf web facebook factori reset live chat custom servic reregist noth still screw kindl show work great though
US,45394024,R1G5REN4L3K6YI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,"The only drawback for me is that it is not as versatile as I would like, as far as reading other file formats besides ...","I bought this just to read books on, but I was surprised at how well it worked for other things.  The only drawback for me is that it is not as versatile as I would like, as far as reading other file formats besides the Kindle format.",2015-07-31,1,bought read book surpris well work thing drawback versatil would like far read file format besid kindl format
US,12241554,R27I3CMLG0Z44O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Get what you pay for,Good price but did not work properly.  I have returned it for a refund.,2015-07-31,0,good price work properli return refund
US,30737008,RTIRS29VKNXZ1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great price on Prime day,"Great price on Prime day. The case is a cheap filling plastic and rough on back where letters are molded into it. Plug is difficult to get into the USB port, but for the money it's a very lightweight handy tablet.",2015-07-31,1,great price prime day case cheap fill plastic rough back letter mold plug difficult get usb port money lightweight handi tablet
US,15958420,R39I9XTKQWEGX8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,A+,2015-07-31,1,
US,12912014,R2LGP54UIA7N61,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Good display fast acting,2015-07-31,1,good display fast act
US,14044852,RUF84NGI6ZO3Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Happy with purchase!!!,"Great clarity, ease  of use and lots of movies/shows to choose from. App store offers many choices and is user friendly.",2015-07-31,1,great clariti ea use lot moviesshow choos app store offer mani choic user friendli
US,14136996,R2YAVM7FQW9IDF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,I got this upgrade during Prime Day after my 6 ...,"I got this upgrade during Prime Day after my 6 was stolen. I was a bit worried when I felt it, as the material seems cheaper than its predecessor, but so far I haven't had a single issue.",2015-07-31,1,got upgrad prime day stolen bit worri felt materi seem cheaper predecessor far havent singl issu
US,22702347,R2KZVDO02FQ95X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Still learning to use it --- so far OK,2015-07-31,1,still learn use far ok
US,42730267,R23N5JE7F2WBH9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great price and all functions are so fast. Love it.,2015-07-31,1,great price function fast love
US,8918418,R3D7NUJR6YFHS7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,LOVE KINDLE!!!!,"Bought for my 5 year old daughter with an awesome case for it and works PERFECT! I LOVE the kindle! Always have! It's perfect for all my daughters games and learning apps, and plays Netflix and movies with perfect clarity. GREAT sound too, loud and clear! Love kindle! My loyalty to kindle even got my sister to order one for her daughter, they're also heavy duty and are perfect for kids!",2015-07-31,1,bought year old daughter awesom case work perfect love kindl alway perfect daughter game learn app play netflix movi perfect clariti great sound loud clear love kindl loyalti kindl even got sister order one daughter theyr also heavi duti perfect kid
US,461106,R30E0KY6VP387,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Easy to use.,Easy to use even for a older person.,2015-07-31,1,easi use even older person
US,161724,R2OL95LPXJ0ED4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,It was just what I exp,2015-07-30,1,exp
US,12290793,R1MHD8GH4K038C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Delivered as described,2015-07-30,1,deliv describ
US,6148112,RFBEIPZLVQYPL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it just a little glitchy,2015-07-30,1,love littl glitchi
US,4373311,R28AQ2GGFNKVIU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Best Tablet on a budget,Best Tablet on a budget. really snappy performance from the quad core processor. Loving it.<br />Never knew that Amazon built such a good tablet. Would recommend it to anyone.,2015-07-30,1,best tablet budget realli snappi perform quad core processor love itbr never knew amazon built good tablet would recommend anyon
US,44184099,R23KZ0JU5R1MXV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,seeking to better its features,"The problem with an upgraded product is that the developers sometimes, seeking to better its features, actually tweak it in a way that makes it less user friendly.",2015-07-30,1,problem upgrad product develop sometim seek better featur actual tweak way make le user friendli
US,27041949,R228VKQ2X6SON7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Awesome Kindle,A great product. Perfect for my love of reading and also for my grand daughter to play games on. Enjoying it's many uses. Works great!,2015-07-30,1,great product perfect love read also grand daughter play game enjoy mani use work great
