marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,6213416,R1S6DR7ATBTRET,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,It is pretty good for what I need it to do,"It is pretty good for what I need it to do, however it is hanging up on some things and I have to power it off and turn it back on to get it to move.<br />Very frustrating since I bought it to use for my work.  My 1st fire would die after the battery was down to 60% and Amazon could not fix it.<br />Sorry guy's but it does have some very good features.",2015-08-02,0
US,18555036,R2BKJOF8C1JYT0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great product,2015-08-01,1
US,33016946,R19N9XZ8QESXML,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Just OK_,"Resolution is very good.  Speed and WiFi reception is good while close to source but not very good at distances where my old laptop is very a good.<br />Biggest disappointment is battery life.  My iPad last many days while idle , this drains at a much higher rate.<br />For the price I paid (discounted in July) its ok, but I would be disappointed if I paid full price.",2015-08-01,0
US,28438825,R1LHAZ0EZN4L56,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Will it hold up? That's my question.,2015-08-01,1
US,18105862,R2R7XRS3NM6A6X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Son loves it!,"So far, so good! Got this as a Bday gift for my 7 year old son to play games on and he loves it so far. Now, to find some educational games....",2015-08-01,1
US,25577255,R2JIC1IE1C9DCI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Good tablet, great price.",2015-08-01,1
US,14185746,R2AXHLUCQIBNYT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"I bought it for my mother, 74 year young ...","I bought it for my mother, 74 year young she is, and she loves it! My only regret is hers is newer than mine...I should have purchased two!",2015-08-01,1
US,37252731,R37IPNT6HI4KJ2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,Not a Kindle,"The Fire HD is a fine little tablet but please do your research, as I wish I had. I was replacing a second generation Kindle to take to Europe. I assumed that the Fire had all the same qualities as the Kindle, with some added enhancements. Not so. The screen does not allow reading in the sun, as does a Kindle, and the device does not download books using Whispernet, as does a Kindle, which was a distinct advantage in rural France where internet is spotty.  Since I already carry an iPad when I travel, the Fire is more of a redundancy than enhancement. I hope my lack of due diligence informs others.",2015-08-01,0
US,27546362,R2EZH3YZ0ZBAYR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Good but not great.,"Overall this is a good general purpose tablet.  As a purchase for my teenage daughter, however, I would have hoped for more options with respect to parental controls.  The limitations to have personalized wallpaper and the constant ads are also a reason why I would not rate this any higher.",2015-08-01,0
US,33874223,R2V0OHB0GBCCG1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,N,One Star,Not too intuitive,2015-08-01,0
US,11571880,R10S3HLWOWF8HO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Pleased with Kindle,I have had my Kindle about 1 month now and have been extremely pleased with it. I am an avid reader and this has made acces to books ery convenient. I joined Kindle unlimited.,2015-08-01,1
US,22988665,R217QV6PSP1X8R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"I LOVE this thing!!!!!!! Highly recommend... I am not &#34;tech savvy, and I can do this. Absolutely wonderful.",2015-08-01,1
US,41669112,R11N14FY5ZE1G3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,3,N,Y,Three Stars,"it works well, but did not come with the black case.",2015-08-01,0
US,44173712,RFJZ0YB3CO3B4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-08-01,1
US,49191449,R2JNMT90ORUOHP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,N,One Star,On my 3rd replacement device.  They keep sending me refurbed ones.  They don't last.,2015-08-01,0
US,32339597,R21YMZJ8FZSSWI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it. The new format is much more like a computer tablet than my first generation Fire.,2015-08-01,1
US,15845891,R3PFA7L11JP9DM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It's a great device.,2015-08-01,1
US,45621090,R1Z49P6J12HWB4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I have the original kindle and this one is amazing love all the new updates!!!,2015-08-01,1
US,46605294,R3HD4MURQAQR5Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very good,2015-08-01,1
US,143630,R3R5L6JABRJ777,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,With a product that is on its 7th series and ...,"With a product that is on its 7th series and is the mainstay for its group, one would expect a more solid construction. That's not to say this thing is lightweight. It's anything but that. However the rear panel feels as though it is about to fall off.<br /><br />And, is it possible to lighten up on the Amazon tie ins? I get it. Amazon Kindle. But, do I really need to do EVERYTHING through Amazon?",2015-07-31,0
US,52124077,R2CYI7PHP7UZHI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it one of the best.,2015-07-31,1
US,17164010,R4AIT5LV605Y4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,I enjoy my Fire HD 7 a lot,"I enjoy my Fire HD 7 a lot, it is more sensitive to touch than my previous Fire and has cameras. The only thing that has been frustrating with it is that if freezes/cashes on me at least once a day requiring me to do a hard reset. Other than that, it is a great device.",2015-07-31,1
US,6331293,R1F0SE8IX23W9J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great,2015-07-31,1
US,41720184,RCEMAKOXCP2C8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Two Stars,need adobe flash player,2015-07-31,0
US,459012,R1AW09VRA8AHXC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,my kindle that shows up works great though.,"won't show up in my devices, husband lost everything & can't do anything except surf web & facebook. did factory reset, live chat with customer service, & reregister - nothing still screwed up. my kindle that shows up works great though.",2015-07-31,0
US,45394024,R1G5REN4L3K6YI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,"The only drawback for me is that it is not as versatile as I would like, as far as reading other file formats besides ...","I bought this just to read books on, but I was surprised at how well it worked for other things.  The only drawback for me is that it is not as versatile as I would like, as far as reading other file formats besides the Kindle format.",2015-07-31,1
US,12241554,R27I3CMLG0Z44O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Get what you pay for,Good price but did not work properly.  I have returned it for a refund.,2015-07-31,0
US,30737008,RTIRS29VKNXZ1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great price on Prime day,"Great price on Prime day. The case is a cheap filling plastic and rough on back where letters are molded into it. Plug is difficult to get into the USB port, but for the money it's a very lightweight handy tablet.",2015-07-31,1
US,15958420,R39I9XTKQWEGX8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,A+,2015-07-31,1
US,12912014,R2LGP54UIA7N61,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Good display fast acting,2015-07-31,1
US,14044852,RUF84NGI6ZO3Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Happy with purchase!!!,"Great clarity, ease  of use and lots of movies/shows to choose from. App store offers many choices and is user friendly.",2015-07-31,1
US,14136996,R2YAVM7FQW9IDF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,I got this upgrade during Prime Day after my 6 ...,"I got this upgrade during Prime Day after my 6 was stolen. I was a bit worried when I felt it, as the material seems cheaper than its predecessor, but so far I haven't had a single issue.",2015-07-31,1
US,22702347,R2KZVDO02FQ95X,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Still learning to use it --- so far OK,2015-07-31,1
US,42730267,R23N5JE7F2WBH9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great price and all functions are so fast. Love it.,2015-07-31,1
US,8918418,R3D7NUJR6YFHS7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,LOVE KINDLE!!!!,"Bought for my 5 year old daughter with an awesome case for it and works PERFECT! I LOVE the kindle! Always have! It's perfect for all my daughters games and learning apps, and plays Netflix and movies with perfect clarity. GREAT sound too, loud and clear! Love kindle! My loyalty to kindle even got my sister to order one for her daughter, they're also heavy duty and are perfect for kids!",2015-07-31,1
US,461106,R30E0KY6VP387,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Easy to use.,Easy to use even for a older person.,2015-07-31,1
US,161724,R2OL95LPXJ0ED4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,It was just what I exp,2015-07-30,1
US,12290793,R1MHD8GH4K038C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Delivered as described,2015-07-30,1
US,6148112,RFBEIPZLVQYPL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it just a little glitchy,2015-07-30,1
US,4373311,R28AQ2GGFNKVIU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Best Tablet on a budget,Best Tablet on a budget. really snappy performance from the quad core processor. Loving it.<br />Never knew that Amazon built such a good tablet. Would recommend it to anyone.,2015-07-30,1
US,44184099,R23KZ0JU5R1MXV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,seeking to better its features,"The problem with an upgraded product is that the developers sometimes, seeking to better its features, actually tweak it in a way that makes it less user friendly.",2015-07-30,1
US,27041949,R228VKQ2X6SON7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Awesome Kindle,A great product. Perfect for my love of reading and also for my grand daughter to play games on. Enjoying it's many uses. Works great!,2015-07-30,1
US,11495220,R1AX2FX17ST4LZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Worth every penny!,Loving my new Kindle Fire!  Lightweight and easy to grab-n-go. Also like being able to do quick internet searches and so much more! Worth every penny!,2015-07-30,1
US,12340513,R1HMA1ZTUGBESM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,A long needed replacement for my Kindle Keyboard.  It is working perfectly.  Thank you.,2015-07-30,1
US,13427835,RU68R6CBC65JU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,works like a charm,2015-07-30,1
US,19062701,R1CWY8PYPQ4JME,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it -  it works great,2015-07-30,1
US,13198989,R1GE6MCU32FIF3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Perfect.,2015-07-30,1
US,22425146,R2WCUI2OC7778W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,My 5 year old son loves his.... we've had no problems freezing up.,2015-07-30,1
US,50755447,R1V12J5CS3163Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,It was a gift to me and it works as expected.,2015-07-30,1
US,13445450,RGIBEBAIZUB5E,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I loved it. I purchased him a kindle firehd six ...,"My husband purchased me a kindle fire seven years ago. I loved it.I purchased him a kindle firehd six months ago he loves it. When the kindle hd 7 went on sale I had to get on. My old kindle didn't have the new features so I had to update, it takes beautiful pictures, hd is fantastic",2015-07-30,1
US,48833179,R2SXFU3QGNQ8VA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Good Product,Good Product,2015-07-30,1
US,46858292,RKN2Q2Q6QY7ZW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great tablet,"Fast little tablet! The HD is awesome and it has good speakers. It took a little while to understand the home page and favorites. Not sure I like the carousel though, it puts every app you open on the carousel and you have to manually remove them to make it less cluttered. I would prefer the carousel be your favorites and not everything opened. I am used android tablets and how easy it is to customize the look of your tablet, there is no way (that I have found) to change the background - not a deal breaker by any means, but I like different backgrounds.<br /><br />Overall LOVE the tablet and very happy with it!!",2015-07-30,1
US,52636892,R2GCRVD9PHBRO9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Amazing bang for your buck!,"I loved my Kindle Fire HD!  I purchased it for approximately $150 and used it almost 24/7 for almost 3 years.  I used it to play music, stream music, watch movies/shows, manage and edit photos and graphics, listen to audio books, participate in social media, send/read e-mail from 3 different accounts and even occasional read books.  I used it at the office, at the beach, in the car, in the woods and in every room of my home.  I have taken my Kindle EVERYWHERE - EVERYDAY.  I have dropped the Kindle, spilled beverages on the Kindle, tossed the Kindle around, sat/slept on the Kindle,  allowed small kids to use the kindle,  and once my cat puked on my Kindle.  My Kindle HD held up to all of the abuse and kept ticking.  I found the promotional ads easy to ignore.  The text to speech function for mobi documents has been a lifesaver - and is possibly my favorite feature.  Given how much I used the Kindle and how little I paid for it -- this was one of the most cost effective purchases of my lifetime. While there are probably other tablets that do more and do it better --- the Kindle HD is still an AMAZING value. The only cons were the lack of availability for some desired apps (Instagram) and the durability of the charging port.  My Kindle was originally purchased without a charger and that was an added cost.  Eventually, even with an official Kindle charger from Amazon the charging port wore out.  For the last 6 months it has become increasing difficult to get the Kindle to charge and to stay charged.  After consulting with very helpful Amazon tech support staff, my Kindle has been declared dead and I have ordered an new Kindle Fire HDX -- this time a 32g model to store more audio books and photos.",2015-07-30,1
US,30882821,RH22LMGH8CWVI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love It!,"I absolutely love this device. The 7-inch screen is perfect for a reading device, and is visible even in sunlight (albeit with minor glare issues). The special offers are not bad at all. They present themselves in a screen every time you unlock the screen, but simply swipe them away and they are gone until the next time you lock the screen.",2015-07-30,1
US,24988810,R12GLE40V6SCPJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great product!,2015-07-30,1
US,12360409,R3IAEX4OAT57GG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,great purchase for the money!,Awesome upgrade!,2015-07-29,1
US,14196548,R2LP2A1SZL5A0Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Don't Always Listen...,"Bought as a gift for my wife who said she did not want it, she was happy with her laptop. Well, I purchased the Fire HD anyway and I haven't seen her use the laptop since. She loves it.",2015-07-29,1
US,10004208,RGKJ12XIFS3XY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great bang for your buck.  Battery life is good and the resolution and responsiveness are decent.,2015-07-29,1
US,37502500,R2KKKR4TDCKDD1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,Expected more.,Somewhat disappointed as an original kindle fire owner I expected so much more. Have had difficulty navigating some websites. So overall this is an average product.,2015-07-29,0
US,4995715,R2TIFSDLTAR36I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very fast and reliable,2015-07-29,1
US,346158,R11JVQXJEG7ANT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,3,N,N,Don't even know where to start with how bad this is,"Don't even know where to start with how bad this  is, I am forced to use only apps from the amazon app store witch sucks. And am constantly being forced to see advertising on the kendle then there is how cheap it feels. Wasted my money on 2 of these and can't even give them away.",2015-07-29,0
US,10033181,RA8AVT3HCL4ZP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it and amazon is great,Love it and amazon is great.  My mom bought this for me 2 weeks before prime day on 7/15 paid full price.  They gave her credit so she received the sale price without any questions which was great.  Thanks,2015-07-29,1
US,10889905,R2745LVOGRHVOZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,satisfied,Love the fire easy to get around in. Now I don't have to wait for my wife to get done with our IPad.,2015-07-29,1
US,45216406,R3J0185M1O3QA5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,which is very annoying. It was very inexpensive so at least I ...,"I guess you get what you pay for. This is strictly meant to be used as a reader. The internet and app functions are slow and sometimes don't even work at all. I have to see ads every time I turn it on, which is very annoying. It was very inexpensive so at least I didn't over pay. If you want to do more than just read books just get a regular tablet, amazon has some bugs to work out.",2015-07-29,0
US,20832104,R1K66OFFR2LXJJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,2,N,N,not sure if I'm satisfied or suckered,"Didn't work.  Stuck on word fire.  Just got replacement today. So far, working great.  Was really miffed that replacement was marked refurbished.  I really think I should have gotten another new kindle.  The deal was on prime Friday so kindle was $79. I guess that means 2nd class.  Hope it holds up!",2015-07-29,0
US,1217604,R2R8PUVK759FRW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I like it,"It's great..for me it is better than my last one.. I like I can take pictures and send emails.. I just hope the fixed the problems with the past models..not turning on, screen goes blank..etc.",2015-07-29,1
US,11283075,R1L9K5EGGWDC0V,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,nice but not perfect,"only wanted an e-reader but bought the 'fire' rather than a kindle e-reader because the display was so much clearer and easier on my eyes.  disappointing feature is that the font size choices are either too big or too small without anything in between, would be nice to have a just right.  it's also a pain in the ass to turn the 'fire' on and off because the button is flush with case.",2015-07-29,1
US,41323104,RHYFRIQ5EOOFM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Fire 7 good purchase,"Perfect size, easy to use, battery life is good. Overall worth the amazon &#34;prime day&#34; deal",2015-07-29,1
US,22243958,R3FKI8Y0FW9KEE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,kindle fire hd,I love it and didn't wait long for delivery. This is my 3rd kindle.,2015-07-29,1
US,52233519,R2RZO76D31O1VH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Nice tablets with one flaw that you may or may not care about.,"Great display.  Sound is first-rate.  Plays a very diverse range of formats.  Pretty compact and really pretty darn affordable relative to Apple products. One disappointing discovery:  the display mirroring that Amazon touts isn't included with this unit.  When I bought a Fire Stick, I thought I'd be able to send my display to my TV for web browsing and well, anything.  On this unit, you're limited to mirroring Amazon content like Prime videos. Nothing in the comparison charts explains this, so you only find out AFTER you buy the unit that the menu you're looking for isn't there because this device in not Miracast-ready.  Disappointing.",2015-07-29,1
US,50019745,R1KJ06V7U3LHSR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Highly Recommended,I love my kindle and I love the fact that it has a camera!  This made it possible for me to take pics of my newborn son when he was born and I was in the hospital with him!  I highly recommend it!,2015-07-29,1
US,46660952,ROZDOJGXY47LE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,ehh...,"Wish there was an option for 3 &1/2 stars.. This isn't the best, nor worst electronic I've ever used.. I was very excited about getting this new Kindle, unfortunately it glitches quite a bit! The Fire HD 7 screen has slow response times and it freezes on too frequent of an occasion for my liking.. I only use this tablet for reading and watching shows on Amazon Prime, it's definitely not good for anything more than that.. The original Kindle Fire was better!",2015-07-29,1
US,10168702,RPZW2YRQYD1L5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Birthday gift,Got it as a birthday gift and I love it.,2015-07-29,1
US,25213553,RZJVJFIZ6PEEB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Five Stars,I love these!,2015-07-29,1
US,17338300,RKXTYEYBFPIWI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I LOVE it! So far,"I LOVE it! So far, my new Fire HD 7 has done everything that I've needed it to do.",2015-07-29,1
US,8362443,R2FIO678NPW8PZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,good performance but I don't like the on/off switch and charger over to the side,2015-07-29,1
US,43431548,R8EMJI0R3ZL13,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,easy to use and view,2015-07-29,1
US,5700814,RFVPYS13LGHUP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,good enough,Works well.different format than the iPhone I had prior but after a short time of use it is nice.,2015-07-29,1
US,34972711,R2OOZEJGTZNJLE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love the Fire HD 7 and all of its features.,"I had wanted the Fire HD 7 since it came out.  I have the 1st generation Fire and love it very much but the HD 7 has so many different features I just longed for it.  Then came Prime Day!  I could finally afford the Fire HD 7 and justify buying it because of the great price.  I'm happy, happy, happy!",2015-07-29,1
US,43976749,R3QH409NG8AYDD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,My kindle fire HD,"Best table ever, easy to use can read or play even with the lights of. I play game, stay in contact with e-mail and facebook , do research for facts on the net and share pictures with long distance friends. Its my mini-computer. I love it Absolutely the best.",2015-07-29,1
US,17252668,RTWUCJ2MBW3DL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,meets all my expections,"I use my kindle for reading, games,local and national news.",2015-07-29,1
US,15144850,R1OX3QVBIBTNSP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-07-29,1
US,51894984,RVK26JJ8LVTX2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,"A real POS.... freezes constantly, ...","A real POS....freezes constantly, very unresponsive a lot of the time.  I will be returning it.as soon as possible.  I paid 80 bucks for it on sale...still not worth the aggravation.",2015-07-28,0
US,31672337,R31QRC70ICBU05,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Love this kindle, keeps my kids entertained on planes, and me reading!",2015-07-28,1
US,51346324,R2G5QZKPXBLORV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Could be better,"This is not my first Kindle Fire. The last one died after only one year of use. It was never mishandled or dropped. It simply stopped working. These things are too inexpensive to warrant repair so that was the end of that. I told myself at the time I would not buy another, but my one year old iPad just malfunctioned! That's right. After a year, the headset receptacle failed, and it is more expensive to repair than it is to buy a Kindle Fire, so here I am again with a new one. For the money, it is fair to say the Kindle Fire is a reasonable purchase. I won't go into packaging and other factors that are irrelevant to watching media. Let me start by saying the icons and other information on the screen is way too small for me to read without a magnifying glass. Admittedly, my old eyes are not what they were, but really, this is an avoidable problem Amazon. The data on the screen should be easily readable even by me, by going to &#34;Settings.&#34; Except there is no &#34;Settings.&#34; Secondly, when you power on the device, a pop-up add appears. I didn't buy a Kindle Fire so I would be forced to look at adds for diapers and women's vaginal cream. I want to see a nice clean screen. The Amazon logo would be okay, or a view of mountain peaks perhaps... Thirdly, a list of  options is stretched across the top of the home screen in small print and below that, are a series of icons. This is not intuitive arrangement and does not flow cognitively. Come on Amazon, find a better means of presentation. I looked at the apps on the Kindle Fire, and it's apparent I'm not through with the iPad. Many of the apps on iPad are not available on the Kindle Fire even though they are free. All this being said, picture quality is very good, and so is sound quality, the two main factors is judging the value of device. I have Amazon Prime, a wonderful service offering countless free movies and TV shows, including Amazon exclusives like House of Cards, and I can find old black and white movies on Amazon too, not available on Netflix for instance, like In Harm's Way, with John Wayne. All in all, I give the Kindle Fire three stars. This will change however, if my current Kindle Fire dies as soon as the last one did. Stay tuned.n Amazon too, not available on Netflix for instance, like In Harm's Way, with John Wayne. All in all, I give the Kindle Fire three stars. This will change however, if my current Kindle Fire dies as soon as the last one did. Stay tuned.",2015-07-28,0
US,13019253,R3W3DPQOO2TQRM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,N,Four Stars,Nice tablet. Hate the battery life and camera.,2015-07-28,1
